x_index,y_index,Y,X,v1,v2,v3,v4
0,0,1.53001961872,-0.0800083453149,0.4498734754777656,0.8911175580170314,0.3990289916210313,0.43311072672630474
0,1,1.52999347483,-0.0850319274354,0.4389903888694141,1.0038465283357891,0.4021232714568672,0.4359722231610236
0,2,1.52996899254,-0.0900945429948,0.4340466714344532,1.0879951989261798,0.39079855020304693,0.41329181688354694
0,3,1.53000731515,-0.0950699506377,0.4050009282654844,1.0349077538616485,0.3615983582697969,0.3880336459268204
0,4,1.53007241982,-0.100069437738,0.40536274793452354,1.2372814022358596,0.3655624609785938,0.3847704840156641
0,5,1.53005935342,-0.105077626127,0.3694756153330391,1.1850373806548675,0.3381103033822969,0.35567502610867197
0,6,1.53006129512,-0.110081226126,0.3569954890262969,1.2903513299485314,0.32383921289038287,0.3394554386264844
0,7,1.53005447149,-0.115071446967,0.34486225563102346,1.401640176565836,0.31692022899082817,0.3287881115139219
0,8,1.53005269736,-0.120075658065,0.3417013605134688,1.4541729877292424,0.31435307341200003,0.3284369009453047
0,9,1.53003066723,-0.125097435597,0.3159348162679219,1.155232716720836,0.2955933465485704,0.30355202228946876
0,10,1.53003247981,-0.130095462984,0.3053370651162657,0.787978967756383,0.2759221005802891,0.28695975931455475
0,11,1.53003084979,-0.135059564782,0.3437679145863438,1.4020151959295863,0.30971763669743757,0.321774509242
0,12,1.53003407688,-0.140081583451,0.37014731942370316,1.5338532532558984,0.32490777135380466,0.34195844615625004
0,13,1.53002707242,-0.145081710074,0.37430398964132033,1.4996250878924768,0.33739468255035165,0.35575360746877355
0,14,1.53002315421,-0.150106862782,0.3718015989197188,1.3572995647142423,0.3428272821361485,0.36069202035352343
0,15,1.53006396879,-0.155070211763,0.38085806983101567,1.1987513700130001,0.3478329271107813,0.36256464993961723
0,16,1.53003962662,-0.16007899332,0.3903509941992032,1.1094371777718517,0.36080477288591406,0.38178254190731253
0,17,1.53004884618,-0.165099071879,0.4062793248663204,1.0303608907994453,0.37055700340627346,0.3942515656671016
0,18,1.53004253675,-0.170108129598,0.42170322981686725,0.9731178857719922,0.3828360502515312,0.4098484236268516
0,19,1.53003531057,-0.175102727914,0.4230999302235704,0.8822275019483985,0.38307278122489846,0.4169709542205469
0,20,1.53004259089,-0.180079378348,0.4358213518840938,0.847266198401172,0.3892275398091797,0.4299900475010469
0,21,1.53003203816,-0.185083694298,0.4434987631021797,0.8000429952756484,0.40057261573241415,0.43941290246179693
0,22,1.53003913328,-0.190095306275,0.4551193055514845,0.7748968366815158,0.40704453707465627,0.4496308231460235
0,23,1.53003995055,-0.195094268233,0.4566614493232735,0.7508525441916641,0.41058723644576567,0.45781512731333596
0,24,1.53004444748,-0.200121729636,0.4637501788295782,0.7324592013776876,0.41778822503792973,0.4643294850572657
1,24,1.52498799922,-0.200001049165,0.49103444124361717,0.7886024374486172,0.44124235547640633,0.4959121602050235
1,23,1.52499160856,-0.194930076496,0.4898094602297891,0.8133965219427031,0.43744355735557816,0.4910899539783829
1,22,1.52499385449,-0.189943670728,0.479437337504547,0.8534104712466644,0.4324363086797187,0.4801824417667344
