x_index,y_index,Y,X,v1,v2,v3,v4
0,0,1.53002463713,-0.0800098476238,0.23278414128698438,0.1719786990271719,0.21601744496327346,0.2345202095455547
0,1,1.52998484167,-0.0850399463755,0.23162059436629687,0.17133179062470316,0.21638567943721876,0.23698287782139063
0,2,1.52995770795,-0.0901011634612,0.23445655494302345,0.17207516782403126,0.21831813941522657,0.23542802780142189
0,3,1.5300109706,-0.0950531307172,0.2303990674781875,0.171362137586375,0.21465466900559377,0.23426534441216407
0,4,1.53005875474,-0.100051246056,0.23294771881209378,0.16813203659281253,0.21767258799071879,0.23615598479664843
0,5,1.53006073875,-0.105053780046,0.2333632007914063,0.17119769652983596,0.21513109163151561,0.23772822880684377
0,6,1.53006988009,-0.110077749146,0.23444619256586718,0.1741202569727969,0.21255604090818753,0.23517377947619536
0,7,1.53004063427,-0.115061805439,0.23290219836958598,0.17476309444138285,0.2128460641069297,0.2350765705095391
0,8,1.53006009171,-0.120097585366,0.235053625245836,0.16747871338543752,0.21590777647170314,0.2323650818203203
0,9,1.53003705805,-0.125061962136,0.23146688577181251,0.17302394214199218,0.21414481537717972,0.23594923070005472
0,10,1.53003887496,-0.130070151089,0.23324292319941406,0.17237185255094534,0.21330373576466405,0.23464862900531253
0,11,1.53003585033,-0.135061118972,0.23103573686513285,0.17495405824897658,0.2126898882797891,0.23339231413675
0,12,1.53002887704,-0.14010900594,0.23255148124749997,0.17506323329401563,0.2158167355866875,0.23418256875654686
0,13,1.53001973366,-0.145083235056,0.2333567859865,0.17265990196356248,0.21560307323865624,0.23354071818102348
0,14,1.53003175702,-0.150103332846,0.23225738711487504,0.16951763445256252,0.2156212073986797,0.23708218393580474
0,15,1.53003874508,-0.15508130896,0.23081491954239847,0.17276870692370314,0.21471289569628124,0.2321319283343047
0,16,1.53002959496,-0.160068795111,0.2360576655752969,0.16934196748743752,0.21804452331364846,0.23431925344570312
0,17,1.53004002586,-0.165096921116,0.23233276107252343,0.17129626247445312,0.2170905678071094,0.23316138116012503
0,18,1.53004512271,-0.170096556285,0.23180785732490627,0.17187334819275002,0.21498712860602343,0.23758697973727344
0,19,1.53003537484,-0.17508845077,0.23422759575252344,0.17018403399301563,0.21602632700083593,0.23314571423275784
0,20,1.53004131725,-0.180084401819,0.23225960762426562,0.17087128164941406,0.21750382927703127,0.23415061809364843
0,21,1.5300332417,-0.185088773483,0.23406377150414842,0.16910424962100784,0.21581883273444533,0.23714781232446094
0,22,1.53003170889,-0.190083645018,0.23245957683105473,0.17444556159852345,0.21442632662325783,0.23347940744951562
0,23,1.53003100131,-0.195110988168,0.23432986254612503,0.17274526821346875,0.21457658109202343,0.23233547502844537
0,24,1.53002708567,-0.2000926858,0.2340366319449297,0.17099328630426563,0.21552732919610937,0.23619064941546877
1,24,1.52499675259,-0.200006110318,0.2302766927384375,0.17485573902762502,0.21383530104045315,0.23496949261225786
1,23,1.52498281464,-0.194942210322,0.23316767260339843,0.17056028697309375,0.21712276519327345,0.23082972293833595
1,22,1.52499665011,-0.189968530951,0.23322947678143752,0.1730792081534922,0.2146430730121094,0.2344566783046563
1,21,1.52495118027,-0.184896014504,0.22991585996246094,0.17454129022558595,0.21424227106710156,0.23548995534109377
1,20,1.52494208984,-0.179900283894,0.2330961228563672,0.17304577715100003,0.21698558705758594,0.23509939241160943
1,19,1.52488842709,-0.174880488819,0.23276921452941407,0.17423695707743753,0.2140973211485469,0.2356408266180235
1,18,1.52484842361,-0.169880119499,0.2342694153460469,0.17343893067477345,0.21594515504644535,0.23286198247728906
1,17,1.52498102541,-0.164924430671,0.23244625377471095,0.17163834428224223,0.2180033205282891,0.2351478735333047
1,16,1.52497126367,-0.159895958214,0.23338367882245312,0.17462184537181252,0.2156192336125547,0.23370972361797654
1,15,1.52499828071,-0.15492043372,0.23601313202585156,0.16868741066373438,0.21477778391514066,0.2348498318284297
1,14,1.52498474293,-0.149899661649,0.23619237647832816,0.16889897586400784,0.21516193203971876,0.23417146620959378
1,13,1.52499555619,-0.14490725394,0.2339484283774688,0.17116722620653124,0.21575271089925785,0.23465590734164846
1,12,1.52499853517,-0.139912121083,0.23582142804846096,0.17144318617913282,0.21595983508075003,0.2329841104937735
1,11,1.52499283362,-0.134904336476,0.23236113424807034,0.17404488301514848,0.21628575651464063,0.2376299095854922
